X,Y,V
44,53,4.0
45,53,4.0
46,53,4.0
47,53,4.0
48,53,4.0
49,53,4.0
50,53,4.0
51,53,4.0
52,53,4.0
53,53,4.0
54,53,4.0
55,53,3.0
56,53,2.0
57,53,2.0
58,53,1.0
59,53,1.0
60,53,0.0
61,53,0.0
62,53,1.0
63,53,0.0
64,53,0.0
65,53,2.0
66,53,2.0
67,53,1.0
68,53,2.0
69,53,2.0
70,53,3.0
71,53,2.0
72,53,2.0
73,53,2.0
74,53,2.0
75,53,2.0
76,53,3.0
77,53,2.0
78,53,1.0
79,53,2.0
80,53,2.0
81,53,3.0
82,53,3.0
83,53,3.0
84,53,3.0
85,53,3.0
86,53,3.0
87,53,3.0
88,53,3.0
89,53,4.0
90,53,3.0
91,53,3.0
92,53,2.0
93,53,2.0
94,53,2.0
95,53,3.0
96,53,2.0
97,53,2.0
98,53,1.0
99,53,0.0
100,53,0.0
1,54,0.0
2,54,2.0
3,54,1.0
4,54,1.0
5,54,2.0
6,54,2.0
7,54,2.0
8,54,2.0
9,54,1.0
10,54,1.0
11,54,2.0
12,54,2.0
13,54,1.0
14,54,3.0
15,54,3.0
16,54,2.0
17,54,2.0
18,54,2.0
19,54,2.0
20,54,1.0
21,54,1.0
22,54,1.0
23,54,0.0
24,54,0.0
25,54,0.0
26,54,0.0
27,54,0.0
28,54,0.0
29,54,1.0
30,54,2.0
31,54,1.0
32,54,2.0
33,54,0.0
34,54,1.0
35,54,0.0
36,54,1.0
37,54,0.0
38,54,0.0
39,54,3.0
40,54,4.0
41,54,4.0
42,54,4.0
43,54,4.0
44,54,4.0
45,54,4.0
46,54,2.0
47,54,4.0
48,54,4.0
49,54,4.0
50,54,4.0
51,54,4.0
52,54,4.0
53,54,4.0
54,54,3.0
55,54,3.0
56,54,2.0
57,54,0.0
58,54,0.0
59,54,1.0
60,54,0.0
61,54,0.0
62,54,0.0
63,54,0.0
64,54,0.0
65,54,1.0
66,54,0.0
67,54,0.0
68,54,1.0
69,54,3.0
70,54,3.0
71,54,3.0
72,54,2.0
73,54,2.0
74,54,1.0
75,54,2.0
76,54,2.0
77,54,2.0
78,54,1.0
79,54,1.0
80,54,0.0
81,54,2.0
82,54,1.0
83,54,2.0
84,54,2.0
85,54,2.0
86,54,1.0
87,54,1.0
88,54,2.0
89,54,2.0
90,54,2.0
91,54,3.0
92,54,2.0
93,54,1.0
94,54,2.0
95,54,3.0
96,54,2.0
97,54,1.0
98,54,1.0
99,54,0.0
100,54,0.0
1,55,2.0
2,55,2.0
3,55,3.0
4,55,3.0
5,55,2.0
6,55,2.0
7,55,2.0
8,55,1.0
9,55,2.0
10,55,2.0
11,55,3.0
12,55,2.0
13,55,3.0
14,55,3.0
15,55,3.0
16,55,3.0
17,55,2.0
18,55,2.0
19,55,2.0
20,55,3.0
21,55,2.0
22,55,0.0
23,55,1.0
24,55,0.0
25,55,0.0
26,55,0.0
27,55,0.0
28,55,0.0
29,55,0.0
30,55,0.0
31,55,0.0
32,55,2.0
33,55,1.0
34,55,1.0
35,55,1.0
36,55,2.0
37,55,2.0
38,55,1.0
39,55,1.0
40,55,1.0
41,55,3.0
42,55,4.0
43,55,4.0
44,55,4.0
45,55,4.0
46,55,4.0
47,55,4.0
48,55,4.0
49,55,4.0
50,55,4.0
51,55,4.0
52,55,4.0
53,55,4.0
54,55,3.0
55,55,4.0
56,55,4.0
57,55,4.0
58,55,0.0
59,55,2.0
60,55,0.0
61,55,0.0
62,55,0.0
63,55,0.0
64,55,0.0
65,55,0.0
66,55,0.0
67,55,1.0
68,55,1.0
69,55,3.0
70,55,3.0
71,55,3.0
72,55,3.0
73,55,2.0
74,55,1.0
75,55,2.0
76,55,2.0
77,55,2.0
78,55,1.0
79,55,1.0
80,55,2.0
81,55,2.0
82,55,2.0
83,55,1.0
84,55,2.0
85,55,3.0
86,55,1.0
87,55,3.0
88,55,2.0
89,55,2.0
90,55,2.0
91,55,3.0
92,55,2.0
93,55,1.0
94,55,2.0
95,55,3.0
96,55,2.0
97,55,1.0
98,55,2.0
99,55,1.0
100,55,1.0
1,56,1.0
2,56,3.0
3,56,3.0
4,56,3.0
5,56,3.0
6,56,3.0
7,56,3.0
8,56,2.0
9,56,2.0
10,56,3.0
11,56,2.0
12,56,2.0
13,56,2.0
14,56,3.0
15,56,4.0
16,56,4.0
17,56,3.0
18,56,2.0
19,56,2.0
20,56,3.0
21,56,1.0
22,56,2.0
23,56,0.0
24,56,0.0
25,56,0.0
26,56,0.0
27,56,0.0
28,56,0.0
29,56,0.0
30,56,0.0
31,56,0.0
32,56,1.0
33,56,0.0
34,56,2.0
35,56,1.0
36,56,3.0
37,56,2.0
38,56,2.0
39,56,1.0
40,56,0.0
41,56,0.0
42,56,1.0
43,56,3.0
44,56,4.0
45,56,3.0
46,56,4.0
47,56,4.0
48,56,4.0
49,56,4.0
50,56,4.0
51,56,4.0
52,56,4.0
53,56,3.0
54,56,4.0
55,56,4.0
56,56,4.0
57,56,4.0
58,56,4.0
59,56,4.0
60,56,3.0
61,56,4.0
62,56,4.0
63,56,3.0
64,56,0.0
65,56,3.0
66,56,0.0
67,56,0.0
68,56,2.0
69,56,3.0
70,56,4.0
71,56,3.0
72,56,3.0
73,56,3.0
74,56,2.0
75,56,2.0
76,56,2.0
77,56,1.0
78,56,2.0
79,56,2.0
80,56,3.0
81,56,2.0
82,56,3.0
83,56,2.0
84,56,2.0
85,56,3.0
86,56,2.0
87,56,2.0
88,56,1.0
89,56,2.0
90,56,2.0
91,56,3.0
92,56,3.0
93,56,2.0
94,56,2.0
95,56,2.0
96,56,1.0
97,56,2.0
98,56,1.0
99,56,1.0
100,56,1.0
1,57,2.0
2,57,3.0
3,57,3.0
4,57,3.0
5,57,3.0
6,57,2.0
7,57,2.0
8,57,2.0
9,57,2.0
10,57,2.0
11,57,2.0
12,57,1.0
13,57,2.0
14,57,3.0
15,57,4.0
16,57,3.0
17,57,3.0
18,57,2.0
19,57,3.0
20,57,3.0
21,57,2.0
22,57,2.0
23,57,2.0
24,57,2.0
25,57,1.0
26,57,1.0
27,57,0.0
28,57,0.0
29,57,2.0
30,57,1.0
31,57,1.0
32,57,0.0
33,57,0.0
34,57,0.0
35,57,1.0
36,57,2.0
37,57,3.0
38,57,3.0
39,57,1.0
40,57,2.0
41,57,2.0
42,57,2.0
43,57,0.0
44,57,1.0
45,57,4.0
46,57,4.0
47,57,4.0
48,57,4.0
49,57,4.0
50,57,4.0
51,57,4.0
52,57,4.0
53,57,2.0
54,57,4.0
55,57,4.0
56,57,4.0
57,57,4.0
58,57,4.0
59,57,4.0
60,57,4.0
61,57,4.0
62,57,4.0
63,57,4.0
64,57,4.0
65,57,4.0
66,57,4.0
67,57,3.0
68,57,3.0
69,57,3.0
70,57,3.0
71,57,3.0
72,57,4.0
73,57,3.0
74,57,2.0
75,57,3.0
76,57,2.0
77,57,2.0
78,57,1.0
79,57,2.0
80,57,2.0
81,57,3.0
82,57,2.0
83,57,2.0
84,57,1.0
85,57,2.0
86,57,2.0
87,57,3.0
88,57,1.0
89,57,3.0
90,57,3.0
91,57,3.0
92,57,1.0
93,57,1.0
94,57,2.0
95,57,2.0
96,57,1.0
97,57,2.0
98,57,2.0
99,57,2.0
100,57,1.0
1,58,3.0
2,58,3.0
3,58,2.0
4,58,2.0
5,58,2.0
6,58,3.0
7,58,1.0
8,58,2.0
9,58,1.0
10,58,2.0
11,58,1.0
12,58,2.0
13,58,2.0
14,58,4.0
15,58,3.0
16,58,2.0
17,58,3.0
18,58,3.0
19,58,3.0
20,58,3.0
21,58,3.0
22,58,3.0
23,58,2.0
24,58,1.0
25,58,1.0
26,58,0.0
27,58,0.0
28,58,0.0
29,58,0.0
30,58,0.0
31,58,0.0
32,58,0.0
33,58,0.0
34,58,0.0
35,58,0.0
36,58,1.0
37,58,2.0
38,58,1.0
39,58,1.0
40,58,3.0
41,58,4.0
42,58,3.0
43,58,2.0
44,58,3.0
45,58,4.0
46,58,4.0
47,58,4.0
48,58,4.0
49,58,4.0
50,58,4.0
51,58,4.0
52,58,1.0
53,58,4.0
54,58,4.0
55,58,4.0
56,58,4.0
57,58,4.0
58,58,4.0
59,58,4.0
60,58,4.0
61,58,4.0
62,58,4.0
63,58,4.0
64,58,4.0
65,58,4.0
66,58,4.0
67,58,4.0
68,58,4.0
69,58,3.0
70,58,4.0
71,58,3.0
72,58,4.0
73,58,4.0
74,58,3.0
75,58,2.0
76,58,2.0
77,58,1.0
78,58,0.0
79,58,1.0
80,58,2.0
81,58,1.0
82,58,2.0
83,58,1.0
84,58,0.0
85,58,1.0
86,58,1.0
87,58,2.0
88,58,3.0
89,58,2.0
90,58,3.0
91,58,2.0
92,58,2.0
93,58,1.0
94,58,1.0
95,58,1.0
96,58,2.0
97,58,2.0
98,58,2.0
99,58,2.0
100,58,2.0
1,59,1.0
2,59,3.0
3,59,2.0
4,59,1.0
5,59,1.0
6,59,1.0
7,59,1.0
8,59,2.0
9,59,0.0
10,59,0.0
11,59,1.0
12,59,2.0
13,59,2.0
14,59,3.0
15,59,4.0
16,59,3.0
17,59,3.0
18,59,3.0
19,59,3.0
20,59,3.0
21,59,3.0
22,59,3.0
23,59,1.0
24,59,1.0
25,59,2.0
26,59,0.0
27,59,0.0
28,59,0.0
29,59,0.0
30,59,0.0
31,59,1.0
32,59,0.0
33,59,0.0
34,59,0.0
35,59,0.0
36,59,3.0
37,59,3.0
38,59,1.0
39,59,1.0
40,59,2.0
41,59,2.0
42,59,3.0
43,59,2.0
44,59,4.0
45,59,4.0
46,59,4.0
47,59,4.0
48,59,4.0
49,59,4.0
50,59,4.0
51,59,4.0
52,59,4.0
53,59,4.0
54,59,4.0
55,59,4.0
56,59,4.0
57,59,4.0
58,59,4.0
59,59,4.0
60,59,4.0
61,59,4.0
62,59,4.0
63,59,4.0
64,59,4.0
65,59,4.0
66,59,4.0
67,59,4.0
68,59,4.0
69,59,4.0
70,59,4.0
71,59,3.0
72,59,3.0
73,59,3.0
74,59,2.0
75,59,2.0
76,59,2.0
77,59,1.0
78,59,1.0
79,59,1.0
80,59,1.0
81,59,2.0
82,59,3.0
83,59,1.0
84,59,0.0
85,59,1.0
86,59,2.0
87,59,2.0
88,59,2.0
89,59,2.0
90,59,2.0
91,59,2.0
92,59,1.0
93,59,0.0
94,59,3.0
95,59,2.0
96,59,2.0
97,59,3.0
98,59,2.0
99,59,1.0
100,59,2.0
1,60,1.0
2,60,3.0
3,60,1.0
4,60,0.0
5,60,1.0
6,60,0.0
7,60,1.0
8,60,1.0
9,60,0.0
10,60,0.0
11,60,0.0
12,60,1.0
13,60,1.0
14,60,3.0
15,60,3.0
16,60,3.0
17,60,2.0
18,60,3.0
19,60,2.0
20,60,2.0
21,60,3.0
22,60,2.0
23,60,1.0
24,60,0.0
25,60,0.0
26,60,0.0
27,60,0.0
28,60,0.0
29,60,1.0
30,60,0.0
31,60,0.0
32,60,0.0
33,60,0.0
34,60,1.0
35,60,0.0
36,60,2.0
37,60,2.0
38,60,3.0
39,60,3.0
40,60,3.0
41,60,2.0
42,60,2.0
43,60,1.0
44,60,3.0
45,60,4.0
46,60,4.0
47,60,4.0
48,60,4.0
49,60,4.0
50,60,4.0
51,60,4.0
52,60,3.0
53,60,1.0
54,60,1.0
55,60,1.0
56,60,3.0
57,60,4.0
58,60,4.0
59,60,4.0
60,60,4.0
61,60,4.0
62,60,4.0
63,60,4.0
64,60,4.0
65,60,4.0
66,60,4.0
67,60,4.0
68,60,4.0
69,60,4.0
70,60,4.0
71,60,4.0
72,60,3.0
73,60,3.0
74,60,3.0
75,60,3.0
76,60,2.0
77,60,2.0
78,60,1.0
79,60,1.0
80,60,1.0
81,60,2.0
82,60,1.0
83,60,1.0
84,60,0.0
85,60,0.0
86,60,2.0
87,60,3.0
88,60,0.0
89,60,2.0
90,60,0.0
91,60,1.0
92,60,0.0
93,60,1.0
94,60,2.0
95,60,3.0
96,60,3.0
97,60,3.0
98,60,2.0
99,60,2.0
100,60,2.0
1,61,2.0
2,61,1.0
3,61,2.0
4,61,1.0
5,61,1.0
6,61,1.0
7,61,0.0
8,61,0.0
9,61,0.0
10,61,0.0
11,61,0.0
12,61,1.0
13,61,3.0
14,61,2.0
15,61,3.0
16,61,2.0
17,61,3.0
18,61,3.0
19,61,3.0
20,61,3.0
21,61,2.0
22,61,3.0
23,61,3.0
24,61,2.0
25,61,2.0
26,61,0.0
27,61,2.0
28,61,0.0
29,61,0.0
30,61,0.0
31,61,0.0
32,61,0.0
33,61,0.0
34,61,1.0
35,61,1.0
36,61,3.0
37,61,3.0
38,61,2.0
39,61,2.0
40,61,3.0
41,61,2.0
42,61,2.0
43,61,2.0
44,61,4.0
45,61,4.0
46,61,4.0
47,61,4.0
48,61,4.0
49,61,4.0
50,61,4.0
51,61,4.0
52,61,3.0
53,61,3.0
54,61,1.0
55,61,1.0
56,61,1.0
57,61,2.0
58,61,1.0
59,61,3.0
60,61,4.0
61,61,4.0
62,61,4.0
63,61,4.0
64,61,4.0
65,61,4.0
66,61,4.0
67,61,4.0
68,61,4.0
69,61,4.0
70,61,4.0
71,61,4.0
72,61,4.0
73,61,3.0
74,61,3.0
75,61,3.0
76,61,3.0
77,61,2.0
78,61,2.0
79,61,1.0
80,61,1.0
81,61,2.0
82,61,1.0
83,61,1.0
84,61,0.0
85,61,0.0
86,61,0.0
87,61,1.0
88,61,0.0
89,61,1.0
90,61,1.0
91,61,2.0
92,61,1.0
93,61,1.0
94,61,3.0
95,61,3.0
96,61,4.0
97,61,4.0
98,61,3.0
99,61,3.0
100,61,2.0
1,62,2.0
2,62,1.0
3,62,2.0
4,62,2.0
5,62,1.0
6,62,0.0
7,62,0.0
8,62,0.0
9,62,0.0
10,62,0.0
11,62,0.0
12,62,1.0
13,62,2.0
14,62,2.0
15,62,3.0
16,62,3.0
17,62,3.0
18,62,3.0
19,62,3.0
20,62,3.0
21,62,3.0
22,62,3.0
23,62,1.0
24,62,3.0
25,62,1.0
26,62,2.0
27,62,2.0
28,62,2.0
29,62,1.0
30,62,1.0
31,62,0.0
32,62,0.0
33,62,0.0
34,62,1.0
35,62,2.0
36,62,3.0
37,62,3.0
38,62,3.0
39,62,4.0
40,62,3.0
41,62,3.0
42,62,4.0
43,62,1.0
44,62,4.0
45,62,4.0
46,62,4.0
47,62,4.0
48,62,4.0
49,62,4.0
50,62,4.0
51,62,4.0
52,62,4.0
53,62,3.0
54,62,1.0
55,62,2.0
56,62,2.0
57,62,2.0
58,62,2.0
59,62,1.0
60,62,1.0
61,62,0.0
62,62,3.0
63,62,4.0
64,62,4.0
65,62,4.0
66,62,4.0
67,62,4.0
68,62,4.0
69,62,4.0
70,62,4.0
71,62,4.0
72,62,4.0
73,62,4.0
74,62,2.0
75,62,3.0
76,62,2.0
77,62,2.0
78,62,2.0
79,62,2.0
80,62,1.0
81,62,1.0
82,62,0.0
83,62,1.0
84,62,1.0
85,62,0.0
86,62,0.0
87,62,1.0
88,62,0.0
89,62,1.0
90,62,2.0
91,62,3.0
92,62,2.0
93,62,1.0
94,62,3.0
95,62,4.0
96,62,4.0
97,62,4.0
98,62,3.0
99,62,3.0
100,62,3.0
1,63,1.0
2,63,0.0
3,63,1.0
4,63,0.0
5,63,0.0
6,63,0.0
7,63,1.0
8,63,0.0
9,63,0.0
10,63,0.0
11,63,1.0
12,63,1.0
13,63,1.0
14,63,2.0
15,63,3.0
16,63,3.0
17,63,3.0
18,63,3.0
19,63,3.0
20,63,3.0
21,63,3.0
22,63,3.0
23,63,2.0
24,63,2.0
25,63,2.0
26,63,1.0
27,63,1.0
28,63,1.0
29,63,2.0
30,63,0.0
31,63,1.0
32,63,1.0
33,63,2.0
34,63,2.0
35,63,3.0
36,63,4.0
37,63,4.0
38,63,3.0
39,63,4.0
40,63,3.0
41,63,4.0
42,63,4.0
43,63,4.0
44,63,4.0
45,63,4.0
46,63,4.0
47,63,4.0
48,63,4.0
49,63,4.0
50,63,4.0
51,63,4.0
52,63,4.0
53,63,2.0
54,63,2.0
55,63,1.0
56,63,1.0
57,63,1.0
58,63,2.0
59,63,1.0
60,63,1.0
61,63,1.0
62,63,1.0
63,63,3.0
64,63,4.0
65,63,4.0
66,63,4.0
67,63,4.0
68,63,4.0
69,63,4.0
70,63,4.0
71,63,4.0
72,63,4.0
73,63,4.0
74,63,2.0
75,63,2.0
76,63,2.0
77,63,3.0
78,63,2.0
79,63,2.0
80,63,1.0
81,63,1.0
82,63,1.0
83,63,0.0
84,63,1.0
85,63,0.0
86,63,0.0
87,63,1.0
88,63,0.0
89,63,2.0
90,63,2.0
91,63,3.0
92,63,3.0
93,63,3.0
94,63,2.0
95,63,3.0
96,63,4.0
97,63,4.0
98,63,3.0
99,63,3.0
100,63,3.0
1,64,3.0
2,64,1.0
3,64,1.0
4,64,0.0
5,64,0.0
6,64,0.0
7,64,0.0
8,64,0.0
9,64,0.0
10,64,0.0
11,64,0.0
12,64,0.0
13,64,1.0
14,64,2.0
15,64,2.0
16,64,1.0
17,64,2.0
18,64,2.0
19,64,3.0
20,64,3.0
21,64,3.0
22,64,3.0
23,64,3.0
24,64,2.0
25,64,0.0
26,64,1.0
27,64,1.0
28,64,2.0
29,64,3.0
30,64,2.0
31,64,2.0
32,64,2.0
33,64,3.0
34,64,3.0
35,64,3.0
36,64,4.0
37,64,4.0
38,64,4.0
39,64,4.0
40,64,4.0
41,64,4.0
42,64,4.0
43,64,4.0
44,64,4.0
45,64,4.0
46,64,4.0
47,64,4.0
48,64,4.0
49,64,4.0
50,64,4.0
51,64,4.0
52,64,4.0
53,64,4.0
54,64,1.0
55,64,0.0
56,64,1.0
57,64,0.0
58,64,1.0
59,64,1.0
60,64,0.0
61,64,0.0
62,64,1.0
63,64,3.0
64,64,4.0
65,64,4.0
66,64,4.0
67,64,4.0
68,64,4.0
69,64,4.0
70,64,4.0
71,64,4.0
72,64,4.0
73,64,4.0
74,64,0.0
75,64,1.0
76,64,1.0
77,64,2.0
78,64,3.0
79,64,2.0
80,64,0.0
81,64,0.0
82,64,0.0
83,64,1.0
84,64,1.0
85,64,0.0
86,64,0.0
87,64,0.0
88,64,0.0
89,64,2.0
90,64,2.0
91,64,3.0
92,64,3.0
93,64,2.0
94,64,3.0
95,64,4.0
96,64,3.0
97,64,4.0
98,64,4.0
99,64,2.0
100,64,1.0
1,65,1.0
2,65,0.0
3,65,0.0
4,65,1.0
5,65,0.0
6,65,0.0
7,65,0.0
8,65,2.0
9,65,1.0
10,65,3.0
11,65,2.0
12,65,0.0
13,65,1.0
14,65,2.0
15,65,3.0
16,65,1.0
17,65,2.0
18,65,3.0
19,65,3.0
20,65,3.0
21,65,3.0
22,65,3.0
23,65,3.0
24,65,3.0
25,65,2.0
26,65,1.0
27,65,2.0
28,65,2.0
29,65,3.0
30,65,2.0
31,65,2.0
32,65,2.0
33,65,1.0
34,65,3.0
35,65,3.0
36,65,3.0
37,65,4.0
38,65,4.0
39,65,4.0
40,65,4.0
41,65,4.0
42,65,4.0
43,65,4.0
44,65,4.0
45,65,4.0
46,65,4.0
47,65,4.0
48,65,4.0
49,65,4.0
50,65,4.0
51,65,4.0
52,65,4.0
53,65,4.0
54,65,1.0
55,65,0.0
56,65,0.0
57,65,0.0
58,65,1.0
59,65,1.0
60,65,0.0
61,65,0.0
62,65,0.0
63,65,1.0
64,65,3.0
65,65,4.0
66,65,4.0
67,65,4.0
68,65,4.0
69,65,4.0
70,65,4.0
71,65,4.0
72,65,4.0
73,65,3.0
74,65,0.0
75,65,1.0
76,65,0.0
77,65,2.0
78,65,2.0
79,65,3.0
80,65,2.0
81,65,0.0
82,65,0.0
83,65,0.0
84,65,1.0
85,65,0.0
86,65,0.0
87,65,1.0
88,65,3.0
89,65,3.0
90,65,4.0
91,65,3.0
92,65,4.0
93,65,4.0
94,65,4.0
95,65,4.0
96,65,4.0
97,65,4.0
98,65,3.0
99,65,1.0
100,65,1.0
1,66,0.0
2,66,0.0
3,66,0.0
4,66,0.0
5,66,0.0
6,66,0.0
7,66,1.0
8,66,2.0
9,66,1.0
10,66,2.0
11,66,3.0
12,66,1.0
13,66,1.0
14,66,2.0
15,66,3.0
16,66,1.0
17,66,2.0
18,66,1.0
19,66,3.0
20,66,1.0
21,66,1.0
22,66,2.0
23,66,3.0
24,66,3.0
25,66,1.0
26,66,1.0
27,66,2.0
28,66,2.0
29,66,3.0
30,66,1.0
31,66,0.0
32,66,2.0
33,66,3.0
34,66,3.0
35,66,2.0
36,66,3.0
37,66,3.0
38,66,3.0
39,66,3.0
40,66,3.0
41,66,3.0
42,66,3.0
43,66,3.0
44,66,3.0
45,66,3.0
46,66,4.0
47,66,4.0
48,66,4.0
49,66,4.0
50,66,4.0
51,66,4.0
52,66,4.0
53,66,4.0
54,66,3.0
55,66,1.0
56,66,1.0
57,66,1.0
58,66,0.0
59,66,0.0
60,66,0.0
61,66,1.0
62,66,0.0
63,66,0.0
64,66,3.0
65,66,4.0
66,66,4.0
67,66,4.0
68,66,4.0
69,66,4.0
70,66,4.0
71,66,4.0
72,66,4.0
73,66,1.0
74,66,1.0
75,66,1.0
76,66,1.0
77,66,1.0
78,66,1.0
79,66,1.0
80,66,1.0
81,66,1.0
82,66,1.0
83,66,1.0
84,66,1.0
85,66,1.0
86,66,1.0
87,66,2.0
88,66,2.0
89,66,3.0
90,66,4.0
91,66,4.0
92,66,4.0
93,66,4.0
94,66,4.0
95,66,4.0
96,66,3.0
97,66,3.0
98,66,2.0
99,66,0.0
100,66,0.0
1,67,0.0
2,67,0.0
3,67,0.0
4,67,0.0
5,67,0.0
6,67,0.0
7,67,0.0
8,67,1.0
9,67,2.0
10,67,2.0
11,67,2.0
12,67,2.0
13,67,2.0
14,67,0.0
15,67,0.0
16,67,2.0
17,67,1.0
18,67,1.0
19,67,1.0
20,67,2.0
21,67,0.0
22,67,2.0
23,67,3.0
24,67,1.0
25,67,0.0
26,67,1.0
27,67,2.0
28,67,2.0
29,67,1.0
30,67,1.0
31,67,1.0
32,67,1.0
33,67,2.0
34,67,3.0
35,67,3.0
36,67,2.0
37,67,3.0
38,67,2.0
39,67,2.0
40,67,2.0
41,67,2.0
42,67,2.0
43,67,2.0
44,67,2.0
45,67,2.0
46,67,4.0
47,67,4.0
48,67,4.0
49,67,4.0
50,67,4.0
51,67,4.0
52,67,4.0
53,67,4.0
54,67,3.0
55,67,2.0
56,67,0.0
57,67,0.0
58,67,0.0
59,67,0.0
60,67,0.0
61,67,0.0
62,67,0.0
63,67,0.0
64,67,3.0
65,67,4.0
66,67,4.0
67,67,4.0
68,67,4.0
69,67,4.0
70,67,4.0
71,67,4.0
72,67,1.0
73,67,3.0
74,67,2.0
75,67,3.0
76,67,2.0
77,67,1.0
78,67,2.0
79,67,1.0
80,67,1.0
81,67,1.0
82,67,1.0
83,67,1.0
84,67,1.0
85,67,2.0
86,67,2.0
87,67,1.0
88,67,3.0
89,67,3.0
90,67,4.0
91,67,4.0
92,67,4.0
93,67,3.0
94,67,4.0
95,67,3.0
96,67,3.0
97,67,3.0
98,67,1.0
99,67,1.0
100,67,1.0
1,68,0.0
2,68,0.0
3,68,0.0
4,68,0.0
5,68,0.0
6,68,0.0
7,68,1.0
8,68,2.0
9,68,2.0
10,68,2.0
11,68,2.0
12,68,2.0
13,68,2.0
14,68,2.0
15,68,3.0
16,68,2.0
17,68,1.0
18,68,0.0
19,68,1.0
20,68,1.0
21,68,1.0
22,68,1.0
23,68,1.0
24,68,0.0
25,68,0.0
26,68,0.0
27,68,2.0
28,68,1.0
29,68,1.0
30,68,0.0
31,68,0.0
32,68,0.0
33,68,2.0
34,68,3.0
35,68,3.0
36,68,3.0
37,68,3.0
38,68,3.0
39,68,3.0
40,68,3.0
41,68,3.0
42,68,3.0
43,68,3.0
44,68,3.0
45,68,3.0
46,68,4.0
47,68,4.0
48,68,4.0
49,68,4.0
50,68,4.0
51,68,4.0
52,68,4.0
53,68,4.0
54,68,4.0
55,68,0.0
56,68,0.0
57,68,0.0
58,68,0.0
59,68,0.0
60,68,0.0
61,68,0.0
62,68,0.0
63,68,0.0
64,68,4.0
65,68,4.0
66,68,4.0
67,68,4.0
68,68,4.0
69,68,4.0
70,68,4.0
71,68,3.0
72,68,1.0
73,68,2.0
74,68,2.0
75,68,2.0
76,68,1.0
77,68,2.0
78,68,2.0
79,68,3.0
80,68,2.0
81,68,2.0
82,68,1.0
83,68,2.0
84,68,3.0
85,68,2.0
86,68,1.0
87,68,1.0
88,68,3.0
89,68,3.0
90,68,3.0
91,68,4.0
92,68,4.0
93,68,3.0
94,68,3.0
95,68,3.0
96,68,2.0
97,68,2.0
98,68,1.0
99,68,1.0
100,68,0.0
1,69,0.0
2,69,0.0
3,69,0.0
4,69,0.0
5,69,0.0
6,69,0.0
7,69,0.0
8,69,1.0
9,69,1.0
10,69,1.0
11,69,3.0
12,69,1.0
13,69,3.0
14,69,3.0
15,69,3.0
16,69,2.0
17,69,0.0
18,69,0.0
19,69,1.0
20,69,2.0
21,69,2.0
22,69,2.0
23,69,1.0
24,69,1.0
25,69,1.0
26,69,1.0
27,69,2.0
28,69,2.0
29,69,2.0
30,69,0.0
31,69,0.0
32,69,0.0
33,69,3.0
34,69,3.0
35,69,3.0
36,69,3.0
37,69,3.0
38,69,3.0
39,69,4.0
40,69,4.0
41,69,4.0
42,69,4.0
43,69,4.0
44,69,4.0
45,69,4.0
46,69,4.0
47,69,4.0
48,69,4.0
49,69,4.0
50,69,4.0
51,69,4.0
52,69,4.0
53,69,4.0
54,69,4.0
55,69,1.0
56,69,0.0
57,69,0.0
58,69,0.0
59,69,0.0
60,69,0.0
61,69,0.0
62,69,0.0
63,69,0.0
64,69,4.0
65,69,4.0
66,69,4.0
67,69,4.0
68,69,4.0
69,69,4.0
70,69,4.0
71,69,2.0
72,69,2.0
73,69,2.0
74,69,2.0
75,69,1.0
76,69,1.0
77,69,2.0
78,69,2.0
79,69,3.0
80,69,3.0
81,69,3.0
82,69,3.0
83,69,2.0
84,69,2.0
85,69,1.0
86,69,2.0
87,69,2.0
88,69,3.0
89,69,3.0
90,69,3.0
91,69,3.0
92,69,3.0
93,69,3.0
94,69,3.0
95,69,3.0
96,69,2.0
97,69,2.0
98,69,1.0
99,69,1.0
100,69,1.0
1,70,0.0
2,70,0.0
3,70,0.0
4,70,0.0
5,70,0.0
6,70,0.0
7,70,0.0
8,70,0.0
9,70,1.0
10,70,1.0
11,70,2.0
12,70,2.0
13,70,1.0
14,70,1.0
15,70,1.0
16,70,1.0
17,70,0.0
18,70,0.0
19,70,1.0
20,70,1.0
21,70,1.0
22,70,1.0
23,70,1.0
24,70,1.0
25,70,1.0
26,70,2.0
27,70,2.0
28,70,2.0
29,70,1.0
30,70,0.0
31,70,0.0
32,70,1.0
33,70,2.0
34,70,2.0
35,70,3.0
36,70,3.0
37,70,3.0
38,70,4.0
39,70,4.0
40,70,4.0
41,70,4.0
42,70,4.0
43,70,4.0
44,70,4.0
45,70,4.0
46,70,4.0
47,70,4.0
48,70,4.0
49,70,4.0
50,70,4.0
51,70,4.0
52,70,4.0
53,70,4.0
54,70,4.0
55,70,3.0
56,70,1.0
57,70,0.0
58,70,0.0
59,70,0.0
60,70,0.0
61,70,0.0
62,70,0.0
63,70,3.0
64,70,4.0
65,70,4.0
66,70,4.0
67,70,4.0
68,70,4.0
69,70,4.0
70,70,2.0
71,70,2.0
72,70,2.0
73,70,3.0
74,70,3.0
75,70,2.0
76,70,1.0
77,70,1.0
78,70,3.0
79,70,2.0
80,70,3.0
81,70,3.0
82,70,2.0
83,70,3.0
84,70,3.0
85,70,2.0
86,70,2.0
87,70,3.0
88,70,3.0
89,70,3.0
90,70,3.0
91,70,4.0
92,70,3.0
